Airline,Source,Destination,Total_Stops,Additional_Info,Price,Journey_Day,Journey_Month,Is_Weekend,Dep_Hour,Dep_Min,Arrival_Hour,Arrival_Min,Duration_Total_Mins
SpiceJet,Delhi,Cochin,1,No info,52.93,24,4,0,8,45,13,15,270
Vistara,Kolkata,Banglore,1,No info,102.79,18,5,1,7,10,23,25,975
IndiGo,Kolkata,Banglore,1,No info,53.5,15,5,0,7,10,12,40,330
IndiGo,Chennai,Kolkata,0,No info,80.24,6,3,0,19,35,21,55,140
Air India,Delhi,Cochin,2,No info,112.54,12,6,0,22,0,19,15,1275
Jet Airways,Delhi,Cochin,1,No info,161.85,1,6,1,14,0,19,0,300
Jet Airways,Delhi,Cochin,1,No info,132.35,27,3,0,19,15,19,45,1470
Jet Airways,Banglore,Delhi,0,In-flight meal not included,49.98,15,4,0,15,15,18,10,175
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,119.28,15,5,0,6,30,18,15,705
Vistara,Banglore,Delhi,1,No info,137.24,3,3,1,6,40,12,35,355
Jet Airways,Banglore,Delhi,1,In-flight meal not included,121.96,12,3,0,20,35,23,0,1585
Air India,Delhi,Cochin,3,No info,117.73,6,6,0,5,15,19,15,2280
IndiGo,Delhi,Cochin,1,No info,74.07,9,5,0,8,35,22,30,835
Jet Airways,Banglore,Delhi,1,In-flight meal not included,86.15,21,3,0,14,5,20,20,375
Air India,Kolkata,Banglore,2,No info,126.68,1,4,0,5,50,23,15,1045
IndiGo,Chennai,Kolkata,0,No info,42.35,18,3,0,7,55,10,15,140
Jet Airways,Delhi,Cochin,2,No info,189.52,9,3,1,13,55,4,25,870
SpiceJet,Kolkata,Banglore,0,No info,42.6,27,6,0,22,20,0,40,140
Jet Airways,Mumbai,Hyderabad,0,In-flight meal not included,45.76,3,4,0,7,5,8,30,85
Multiple carriers,Delhi,Cochin,1,No info,84.37,18,5,1,12,50,21,0,490
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,110.34,24,3,1,8,25,16,20,475
Jet Airways,Delhi,Cochin,2,In-flight meal not included,122.65,27,6,0,13,25,12,35,1390
Jet Airways,Banglore,Delhi,1,In-flight meal not included,100.47,15,3,0,11,40,18,25,405
SpiceJet,Banglore,Delhi,0,No info,48.65,18,5,1,9,30,12,20,170
Air Asia,Kolkata,Banglore,0,No info,41.88,21,6,0,22,50,1,20,150
Air India,Delhi,Cochin,1,No info,82.28,21,5,0,6,5,9,25,1640
IndiGo,Banglore,Delhi,0,No info,48.65,6,5,0,6,5,8,50,165
IndiGo,Banglore,Delhi,0,No info,53.05,18,6,0,16,55,19,55,180
Vistara,Kolkata,Banglore,1,No info,133.12,24,3,1,17,0,20,25,1645
Multiple carriers,Delhi,Cochin,1,In-flight meal not included,168.76,6,3,0,9,0,19,15,615
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,119.28,6,5,0,16,30,22,35,365
Air India,Delhi,Cochin,1,No info,82.28,12,6,0,9,45,9,25,1420
Air India,Kolkata,Banglore,1,No info,46.5,1,4,0,19,0,4,40,580
Air India,Delhi,Cochin,1,No info,84.59,9,6,1,9,45,9,25,1420
SpiceJet,Kolkata,Banglore,1,No info,90.46,18,5,1,15,55,21,25,330
Vistara,Banglore,Delhi,0,No info,64.05,18,4,0,19,30,22,15,165
Jet Airways,Banglore,Delhi,1,In-flight meal not included,100.47,15,3,0,8,55,18,25,570
Jet Airways,Banglore,Delhi,1,No info,295.79,1,3,0,16,55,0,45,470
Air India,Kolkata,Banglore,1,No info,92.03,9,6,1,9,25,7,55,1350
Air India,Delhi,Cochin,1,No info,82.28,1,6,1,5,15,6,50,1535
Jet Airways,Kolkata,Banglore,1,No info,162.59,12,5,1,16,30,22,35,365
Air India,Kolkata,Banglore,2,No info,153.89,24,3,1,5,55,23,15,2480
Jet Airways,Delhi,Cochin,1,In-flight meal not included,112.88,24,6,0,10,0,19,0,540
Jet Airways,Kolkata,Banglore,1,No info,140.13,12,6,0,6,30,4,40,1330
Multiple carriers,Delhi,Cochin,1,No info,83.32,21,5,0,11,25,19,15,470
Air India,Banglore,Delhi,0,No info,127.96,18,3,0,17,0,19,45,165
Jet Airways,Banglore,Delhi,1,No info,151.99,12,3,0,16,55,23,0,365
Jet Airways,Kolkata,Banglore,1,No info,156.54,24,3,1,13,55,22,35,520
Jet Airways,Banglore,Delhi,1,In-flight meal not included,76.91,21,3,0,11,40,23,0,680
Air India,Banglore,Delhi,0,No info,76.57,21,6,0,6,10,8,55,165
Jet Airways,Delhi,Cochin,2,No info,178.89,1,6,1,20,0,4,25,505
Jet Airways,Delhi,Cochin,1,No info,161.85,27,6,0,7,5,12,35,330
Multiple carriers,Delhi,Cochin,1,No info,85.14,24,6,0,7,30,21,0,810
Jet Airways,Banglore,Delhi,1,In-flight meal not included,121.96,18,3,0,11,40,20,20,520
Multiple carriers,Delhi,Cochin,1,No info,159.35,21,3,0,8,0,15,30,450
IndiGo,Delhi,Cochin,1,No info,70.86,21,5,0,11,55,18,10,375
Air India,Kolkata,Banglore,2,No info,113.97,18,5,1,12,0,18,30,1830
Air Asia,Kolkata,Banglore,1,No info,58.52,12,5,1,7,35,23,30,955
SpiceJet,Kolkata,Banglore,0,No info,45.91,15,5,0,17,10,19,40,150
Air India,Delhi,Cochin,1,No info,89.66,21,5,0,17,40,8,15,875
Jet Airways,Delhi,Cochin,1,No info,138.13,21,3,0,16,0,18,50,1610
Air India,Banglore,Delhi,0,No info,76.57,15,6,1,10,0,12,45,165
Air India,Banglore,Delhi,0,No info,48.85,9,4,0,21,5,23,55,170
SpiceJet,Mumbai,Hyderabad,0,No info,30.28,15,3,0,22,45,0,10,85
SpiceJet,Kolkata,Banglore,0,No check-in baggage included,42.25,6,4,1,22,20,0,40,140
Air India,Delhi,Cochin,1,No info,55.24,6,4,1,6,10,23,0,1010
Air India,Delhi,Cochin,0,No info,57.21,6,6,0,5,10,8,0,170
Air India,Delhi,Cochin,0,No info,76.27,3,6,0,14,10,17,10,180
IndiGo,Kolkata,Banglore,1,No info,62.69,1,4,0,17,35,22,15,280
Vistara,Banglore,Delhi,0,No info,55.97,27,6,0,19,30,22,15,165
Multiple carriers,Delhi,Cochin,1,No info,94.61,21,3,0,8,25,19,15,650
IndiGo,Kolkata,Banglore,1,No info,124.51,15,5,0,9,20,14,15,295
IndiGo,Mumbai,Hyderabad,0,No info,42.22,9,3,1,21,20,22,45,85
Jet Airways,Kolkata,Banglore,1,No info,158.27,12,5,1,16,30,9,20,1010
Jet Airways,Delhi,Cochin,2,In-flight meal not included,119.06,15,6,1,9,35,12,35,1620
Jet Airways,Delhi,Cochin,1,In-flight meal not included,56.95,6,4,1,13,0,19,0,360
Jet Airways,Delhi,Cochin,1,No info,161.85,27,6,0,11,30,19,0,450
Jet Airways,Kolkata,Banglore,1,No info,149.89,12,6,0,8,25,19,50,685
Air India,Delhi,Cochin,2,No info,147.19,24,6,0,6,50,7,40,1490
Air India,Delhi,Cochin,2,No info,200.32,9,3,1,18,30,19,15,1485
Multiple carriers,Delhi,Cochin,2,No info,73.18,21,3,0,13,15,21,20,485
Jet Airways,Kolkata,Banglore,1,No info,162.59,12,5,1,14,5,23,35,570
Air India,Kolkata,Banglore,2,No info,126.04,6,5,0,9,25,1,20,955
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,119.28,9,6,1,6,30,19,50,800
IndiGo,Mumbai,Hyderabad,0,No info,36.76,24,5,0,2,35,4,5,90
Jet Airways,Delhi,Cochin,1,In-flight meal not included,112.88,24,6,0,18,15,12,35,1100
IndiGo,Chennai,Kolkata,0,No info,58.05,24,6,0,22,5,0,25,140
Air India,Banglore,Delhi,0,No info,48.85,24,3,1,6,10,8,55,165
SpiceJet,Chennai,Kolkata,0,No check-in baggage included,38.97,3,5,0,8,20,10,35,135
Air India,Banglore,Delhi,1,No info,153.03,6,3,0,6,45,12,15,330
Multiple carriers,Delhi,Cochin,1,No info,102.46,27,5,0,6,40,19,0,740
Jet Airways,Delhi,Cochin,1,In-flight meal not included,112.88,1,6,1,22,50,4,25,335
Air India,Delhi,Cochin,2,No info,134.19,27,6,0,17,15,19,15,1560
IndiGo,Chennai,Kolkata,0,No info,58.05,27,5,0,22,5,0,25,140
Air India,Kolkata,Banglore,2,No info,67.29,12,6,0,9,10,4,40,1170
IndiGo,Banglore,Delhi,0,No info,63.07,24,3,1,10,10,13,0,170
Air Asia,Delhi,Cochin,1,No info,94.9,6,3,0,20,10,7,10,660
Multiple carriers,Delhi,Cochin,1,No info,74.74,15,6,1,11,40,1,30,830
IndiGo,Delhi,Cochin,0,No info,61.61,21,5,0,14,25,17,40,195
Jet Airways,Banglore,Delhi,0,No info,79.52,21,4,1,17,45,20,45,180
IndiGo,Delhi,Cochin,1,No info,91.63,9,5,0,15,0,1,30,630
IndiGo,Banglore,Delhi,0,No info,53.05,3,5,0,8,30,11,20,170
Jet Airways,Kolkata,Banglore,1,No info,151.35,24,3,1,19,45,22,35,1610
Air India,Delhi,Cochin,2,No info,112.54,12,6,0,5,0,7,40,1600
Jet Airways,Delhi,Cochin,1,In-flight meal not included,141.88,27,5,0,19,15,19,0,1425
Jet Airways,Banglore,Delhi,1,No info,211.48,6,3,0,5,45,10,25,280
Jet Airways,Mumbai,Hyderabad,0,In-flight meal not included,54.94,27,5,0,7,5,8,30,85
IndiGo,Delhi,Cochin,1,No info,58.28,12,6,0,6,50,12,10,320
Jet Airways,Delhi,Cochin,2,In-flight meal not included,101.79,21,3,0,10,20,18,50,1950
Jet Airways,Delhi,Cochin,1,In-flight meal not included,56.95,6,4,1,14,0,19,0,300
Vistara,Kolkata,Banglore,1,No info,102.79,21,5,0,20,20,23,25,1625
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,119.28,6,5,0,8,25,16,20,475
Air India,Delhi,Cochin,2,No info,169.71,3,3,1,5,55,7,40,1545
IndiGo,Delhi,Cochin,1,No info,79.8,21,5,0,16,0,21,0,300
Jet Airways,Delhi,Cochin,1,In-flight meal not included,141.88,21,5,0,9,0,12,35,1655
IndiGo,Banglore,Delhi,1,No info,95.78,1,3,0,13,40,18,35,295
Jet Airways,Delhi,Cochin,1,In-flight meal not included,112.88,3,6,0,18,15,12,35,1100
Jet Airways,Kolkata,Banglore,1,No info,143.74,6,5,0,20,25,10,55,870
Jet Airways,Delhi,Cochin,1,In-flight meal not included,112.88,6,6,0,19,45,19,0,1395
Air India,Kolkata,Banglore,0,No info,49.06,9,4,0,20,45,23,20,155
Jet Airways,Kolkata,Banglore,1,No info,160.28,24,5,0,14,5,23,35,570
Air India,Delhi,Cochin,2,No info,111.96,9,6,1,19,45,19,15,1410
SpiceJet,Chennai,Kolkata,0,No info,84.9,1,3,0,17,45,20,5,140
Jet Airways,Delhi,Cochin,1,No info,180.14,21,5,0,2,15,12,35,620
Jet Airways,Mumbai,Hyderabad,0,No info,62.46,6,6,0,19,35,21,5,90
Multiple carriers,Delhi,Cochin,1,No info,100.13,9,5,0,10,35,19,0,505
Jet Airways,Delhi,Cochin,1,No info,161.85,6,6,0,13,0,4,25,925
SpiceJet,Delhi,Cochin,1,No info,61.41,24,6,0,15,45,22,5,380
IndiGo,Banglore,Delhi,0,No info,53.05,24,4,0,18,55,21,50,175
Jet Airways,Banglore,Delhi,0,In-flight meal not included,49.98,15,4,0,18,55,22,0,185
Air Asia,Delhi,Cochin,1,No info,96.35,18,5,1,7,55,13,25,330
Air Asia,Delhi,Cochin,1,No info,67.67,24,6,0,7,55,13,25,330
Jet Airways,Banglore,Delhi,1,In-flight meal not included,121.96,18,3,0,11,40,10,25,1365
Air India,Kolkata,Banglore,2,No info,125.75,6,6,0,8,20,20,25,725
SpiceJet,Kolkata,Banglore,0,No check-in baggage included,41.96,27,3,0,17,15,19,45,150
Vistara,Kolkata,Banglore,1,No info,95.28,1,4,0,17,0,9,5,965
Jet Airways,Banglore,Delhi,1,No info,189.87,6,3,0,11,40,11,25,1425
IndiGo,Kolkata,Banglore,1,No info,53.46,9,4,0,19,35,0,10,275
Air India,Delhi,Cochin,2,No info,147.86,3,3,1,17,15,19,15,1560
Vistara,Mumbai,Hyderabad,1,No info,136.34,6,3,0,15,40,22,55,435
Air India,Kolkata,Banglore,1,No info,71.81,15,5,0,14,35,14,35,1440
IndiGo,Delhi,Cochin,1,No info,69.45,1,6,1,4,55,21,0,965
IndiGo,Delhi,Cochin,1,No info,68.97,9,4,0,11,25,1,30,845
Jet Airways,Delhi,Cochin,1,No info,161.85,6,6,0,19,45,19,0,1395
Multiple carriers,Delhi,Cochin,1,No info,102.95,15,6,1,9,15,19,15,600
Air India,Delhi,Cochin,0,No info,73.96,9,4,0,14,5,17,55,230
Jet Airways,Delhi,Cochin,1,In-flight meal not included,112.88,24,6,0,22,50,19,0,1210
Vistara,Banglore,Delhi,0,No info,51.35,21,5,0,7,0,9,40,160
IndiGo,Delhi,Cochin,2,No info,72.71,6,3,0,11,55,21,20,565
SpiceJet,Chennai,Kolkata,0,No info,39.57,15,5,0,8,20,10,35,135
IndiGo,Kolkata,Banglore,0,No info,49.08,9,3,1,10,10,12,55,165
Air India,Delhi,Cochin,1,No info,139.45,6,3,0,6,5,9,25,1640
Multiple carriers,Delhi,Cochin,1,No info,254.87,1,3,0,0,20,15,30,910
IndiGo,Kolkata,Banglore,0,No info,52.84,6,6,0,4,40,7,15,155
Multiple carriers,Delhi,Cochin,1,No info,74.74,27,5,0,12,50,1,30,760
Air India,Kolkata,Banglore,1,No info,84.28,18,5,1,12,0,13,15,1515
Air India,Delhi,Cochin,2,No info,140.26,6,6,0,13,20,7,40,1100
Jet Airways,Mumbai,Hyderabad,1,No info,215.54,6,3,0,20,45,16,50,1205
Vistara,Banglore,Delhi,0,No info,87.72,9,3,1,7,0,9,40,160
Jet Airways,Kolkata,Banglore,1,No info,162.59,18,5,1,14,5,19,50,345
Jet Airways,Kolkata,Banglore,1,No info,162.59,9,5,0,8,25,20,45,740
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,110.34,24,3,1,13,55,16,20,1585
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,119.28,9,6,1,14,5,19,50,345
Jet Airways,Banglore,Delhi,0,In-flight meal not included,38.52,9,5,0,19,50,22,50,180
Jet Airways,Delhi,Cochin,2,No info,146.21,1,6,1,9,35,4,25,1130
Jet Airways,Kolkata,Banglore,1,No info,155.66,6,6,0,20,25,23,35,1630
SpiceJet,Mumbai,Hyderabad,0,No info,137.22,1,3,0,5,45,7,5,80
Jet Airways,Delhi,Cochin,1,No info,161.85,3,6,0,20,55,12,35,940
Multiple carriers,Delhi,Cochin,1,No info,91.11,24,5,0,19,0,1,30,390
Jet Airways,Banglore,Delhi,1,In-flight meal not included,121.96,12,3,0,20,35,9,30,775
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,119.28,21,5,0,14,5,19,50,345
IndiGo,Delhi,Cochin,1,No info,64.71,24,6,0,18,35,1,30,415
Air India,Banglore,Delhi,2,No info,84.3,15,3,0,5,50,16,20,630
Jet Airways,Delhi,Cochin,1,In-flight meal not included,141.88,27,5,0,8,0,4,25,1225
Jet Airways,Delhi,Cochin,1,In-flight meal not included,112.88,12,6,0,22,50,19,0,1210
Jet Airways,Kolkata,Banglore,1,No info,143.74,15,5,0,9,35,19,10,575
IndiGo,Kolkata,Banglore,0,No info,49.08,18,3,0,15,10,17,45,155
Jet Airways,Mumbai,Hyderabad,0,No info,62.46,27,6,0,2,55,4,20,85
Jet Airways,Kolkata,Banglore,1,No info,158.27,21,5,0,6,30,12,0,330
Jet Airways,Delhi,Cochin,1,No info,161.85,3,6,0,19,45,12,35,1010
IndiGo,Kolkata,Banglore,0,No info,52.84,27,5,0,9,35,12,20,165
Air India,Delhi,Cochin,2,No info,124.09,9,5,0,5,0,7,40,1600
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,122.47,24,3,1,21,10,8,10,660
Air India,Mumbai,Hyderabad,2,No info,128.12,12,3,0,19,40,9,10,810
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,115.93,9,6,1,17,0,21,5,1685
Multiple carriers,Delhi,Cochin,1,No info,134.11,1,6,1,8,0,19,0,660
Air India,Banglore,Delhi,0,No info,67.33,24,4,0,13,20,16,10,170
Jet Airways,Kolkata,Banglore,1,No info,151.35,24,3,1,19,45,4,45,540
Multiple carriers,Delhi,Cochin,1,No info,70.7,27,3,0,10,20,1,35,915
IndiGo,Banglore,Delhi,0,No info,43.37,9,4,0,22,10,1,0,170
IndiGo,Banglore,Delhi,0,No info,47.12,12,5,1,22,10,1,0,170
IndiGo,Delhi,Cochin,1,No info,89.62,9,3,1,5,5,10,5,300
Jet Airways,Banglore,Delhi,0,In-flight meal not included,38.52,12,5,1,19,50,22,50,180
IndiGo,Mumbai,Hyderabad,0,No info,36.76,15,3,0,2,30,4,0,90
IndiGo,Banglore,Delhi,0,No info,63.07,21,3,0,6,0,8,45,165
SpiceJet,Kolkata,Banglore,1,No info,90.46,6,6,0,15,55,21,25,330
SpiceJet,Delhi,Cochin,1,No info,107.23,6,3,0,6,10,11,20,310
GoAir,Kolkata,Banglore,1,No info,78.12,6,5,0,16,40,0,15,455
Multiple carriers,Delhi,Cochin,1,No info,151.0,15,5,0,13,0,1,30,750
Jet Airways,Banglore,Delhi,1,In-flight meal not included,121.96,18,3,0,11,40,9,30,1310
Jet Airways,Banglore,Delhi,0,In-flight meal not included,79.52,1,6,1,6,0,8,45,165
Jet Airways,Delhi,Cochin,1,In-flight meal not included,112.88,15,6,1,18,15,19,0,1485
IndiGo,Banglore,Delhi,0,No info,53.05,15,4,0,20,0,22,50,170
IndiGo,Kolkata,Banglore,0,No info,52.84,24,5,0,4,40,7,15,155
IndiGo,Delhi,Cochin,1,No info,111.23,6,6,0,23,30,4,35,305
Jet Airways,Banglore,Delhi,0,No info,79.52,27,5,0,6,0,8,45,165
Jet Airways,Kolkata,Banglore,1,No info,143.74,24,5,0,17,0,22,5,1745
Jet Airways,Delhi,Cochin,1,No info,161.85,3,6,0,14,0,4,25,865
Air India,Delhi,Cochin,1,No info,97.98,3,6,0,9,45,23,0,795
Jet Airways,Banglore,Delhi,0,No info,79.52,9,4,0,11,10,14,5,175
Multiple carriers,Delhi,Cochin,2,No info,269.81,3,3,1,17,50,1,35,465
IndiGo,Delhi,Cochin,1,No info,75.22,3,6,0,4,55,21,0,965
Multiple carriers,Delhi,Cochin,1,In-flight meal not included,114.47,12,6,0,7,5,21,0,835
Vistara,Mumbai,Hyderabad,1,No info,136.34,6,3,0,21,55,9,25,690
Air India,Kolkata,Banglore,1,No info,112.23,6,5,0,20,30,20,25,1435
IndiGo,Mumbai,Hyderabad,0,No info,44.54,12,5,1,6,25,7,55,90
Jet Airways,Kolkata,Banglore,1,No info,147.41,9,6,1,20,25,18,0,1295
Air India,Delhi,Cochin,2,No info,109.65,9,5,0,12,0,7,40,1180
Jet Airways,Mumbai,Hyderabad,0,No info,88.44,6,5,0,10,20,11,50,90
Multiple carriers,Delhi,Cochin,1,No info,70.7,27,3,0,15,15,1,35,620
IndiGo,Chennai,Kolkata,0,No info,58.05,6,5,0,22,5,0,25,140
Jet Airways,Mumbai,Hyderabad,0,In-flight meal not included,24.51,1,4,0,2,55,4,20,85
Vistara,Banglore,Delhi,0,No info,61.74,24,5,0,21,0,23,50,170
IndiGo,Kolkata,Banglore,1,No info,73.36,12,5,1,17,35,22,15,280
Vistara,Chennai,Kolkata,0,No info,131.8,15,5,0,17,45,20,5,140
Jet Airways,Kolkata,Banglore,2,In-flight meal not included,111.3,21,5,0,6,30,7,25,1495
IndiGo,Kolkata,Banglore,0,No info,45.63,15,3,0,21,25,0,5,160
Jet Airways,Delhi,Cochin,1,No info,202.08,9,6,1,2,15,12,35,620
Multiple carriers,Delhi,Cochin,1,No info,149.46,12,6,0,11,30,21,0,570
Air India,Delhi,Cochin,2,No info,140.36,6,6,0,17,15,19,15,1560
Jet Airways,Delhi,Cochin,2,In-flight meal not included,114.05,6,6,0,9,40,4,25,1125
IndiGo,Mumbai,Hyderabad,0,No info,34.92,1,6,1,2,35,4,5,90
SpiceJet,Chennai,Kolkata,0,No info,39.57,9,5,0,9,45,12,0,135
Multiple carriers,Delhi,Cochin,1,In-flight meal not included,74.06,27,5,0,11,30,1,30,840
Multiple carriers,Delhi,Cochin,1,No info,134.11,1,6,1,3,50,12,35,525
Vistara,Banglore,Delhi,0,No info,51.35,12,5,1,11,30,14,20,170
Jet Airways,Delhi,Cochin,1,In-flight meal not included,112.88,27,6,0,17,30,12,35,1145
Jet Airways,Delhi,Cochin,2,No info,166.42,18,5,1,9,40,4,25,1125
Multiple carriers,Delhi,Cochin,1,No info,86.66,3,6,0,7,10,22,30,920
Jet Airways,Mumbai,Hyderabad,0,No info,88.44,18,3,0,10,20,11,50,90
Jet Airways,Delhi,Cochin,1,In-flight meal not included,136.1,9,5,0,2,15,12,35,620
IndiGo,Chennai,Kolkata,0,No info,58.05,18,5,1,22,5,0,25,140
Multiple carriers,Delhi,Cochin,1,No info,86.77,21,5,0,13,0,21,0,480
Multiple carriers,Delhi,Cochin,1,No info,99.01,3,6,0,8,45,19,15,630
IndiGo,Mumbai,Hyderabad,0,No info,44.54,21,3,0,6,20,7,45,85
IndiGo,Chennai,Kolkata,0,No info,47.59,24,3,1,5,15,7,35,140
IndiGo,Banglore,Delhi,0,No info,52.55,9,3,1,23,30,2,20,170
IndiGo,Delhi,Cochin,1,No info,75.22,21,3,0,11,30,21,0,570
IndiGo,Delhi,Cochin,1,No info,72.4,6,6,0,7,15,12,30,315
Jet Airways,Delhi,Cochin,1,In-flight meal not included,112.88,1,6,1,21,50,12,35,885
Air Asia,Banglore,Delhi,0,Red-eye flight,119.6,1,3,0,23,25,2,10,165
Jet Airways,Delhi,Cochin,1,In-flight meal not included,112.88,27,6,0,2,15,12,35,620
IndiGo,Kolkata,Banglore,0,No info,45.63,27,3,0,5,30,8,20,170
IndiGo,Delhi,Cochin,2,No info,71.43,27,3,0,11,55,21,20,565
Jet Airways,Delhi,Cochin,1,In-flight meal not included,141.88,21,5,0,10,0,12,35,1595
Air India,Delhi,Cochin,2,No info,109.65,9,6,1,5,0,19,15,2295
Jet Airways,Delhi,Cochin,1,In-flight meal not included,141.88,21,5,0,15,0,4,25,805
Multiple carriers,Delhi,Cochin,1,No info,85.14,24,5,0,14,55,22,30,455
Air India,Kolkata,Banglore,1,No info,81.97,9,5,0,9,50,21,5,675
Jet Airways,Mumbai,Hyderabad,0,In-flight meal not included,45.76,21,3,0,7,10,8,35,85
IndiGo,Banglore,Delhi,0,No info,53.05,27,5,0,8,30,11,20,170
Air India,Delhi,Cochin,2,No info,148.35,18,5,1,10,55,19,15,500
Jet Airways,Banglore,Delhi,0,In-flight meal not included,49.98,27,4,1,18,55,22,0,185
Air India,Delhi,Cochin,2,No info,120.72,21,5,0,9,45,9,25,1420
IndiGo,Chennai,Kolkata,0,No info,42.44,3,5,0,14,45,17,5,140
Jet Airways,Delhi,Cochin,2,No info,166.42,6,5,0,5,30,4,25,1375
Air India,Delhi,Cochin,2,No info,120.72,15,6,1,9,45,9,25,1420
Air Asia,Delhi,Cochin,1,No info,74.27,9,5,0,16,45,22,25,340
Air Asia,Kolkata,Banglore,0,No info,41.88,18,6,0,9,45,12,15,150
Air India,Delhi,Cochin,1,No info,152.15,6,3,0,12,30,9,25,1255
Jet Airways,Banglore,Delhi,0,In-flight meal not included,49.98,6,4,1,18,55,22,0,185
Jet Airways,Kolkata,Banglore,1,No info,160.28,6,6,0,18,55,8,15,800
Vistara,Chennai,Kolkata,0,No info,131.8,24,6,0,17,45,20,5,140
Jet Airways,Mumbai,Hyderabad,0,No info,88.44,1,5,0,7,5,8,30,85
Vistara,Banglore,Delhi,0,No info,131.04,18,3,0,16,0,18,35,155
Air Asia,Kolkata,Banglore,1,No info,56.78,24,5,0,6,50,10,30,220
Jet Airways,Delhi,Cochin,2,No info,143.15,15,6,1,9,40,12,35,1615
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,94.45,18,5,1,21,10,4,40,450
Multiple carriers,Delhi,Cochin,1,No info,112.17,21,5,0,8,0,19,0,660
Vistara,Kolkata,Banglore,1,No info,94.71,1,5,0,17,0,20,20,1640
Air Asia,Banglore,Delhi,0,No info,78.32,1,6,1,23,55,2,45,170
Air India,Delhi,Cochin,3,No info,117.73,9,5,0,5,15,19,15,2280
Jet Airways,Delhi,Cochin,1,In-flight meal not included,112.88,1,6,1,9,0,4,25,1165
Jet Airways,Delhi,Cochin,2,In-flight meal not included,126.58,27,6,0,5,30,19,0,810
IndiGo,Banglore,Delhi,0,No info,43.37,6,6,0,21,15,0,15,180
Jet Airways,Delhi,Cochin,2,No info,146.21,15,6,1,9,35,12,35,1620
IndiGo,Banglore,Delhi,1,No info,78.83,21,3,0,13,40,18,35,295
Jet Airways,Delhi,Cochin,1,In-flight meal not included,112.88,15,6,1,13,0,19,0,360
Air Asia,Delhi,Cochin,1,No info,67.67,12,6,0,20,45,7,10,625
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,117.73,15,5,0,9,35,22,5,750
Jet Airways,Banglore,Delhi,0,In-flight meal not included,44.33,21,5,0,7,10,10,10,180
Multiple carriers,Delhi,Cochin,1,No info,187.63,6,3,0,17,30,1,35,485
IndiGo,Chennai,Kolkata,0,No info,42.35,18,6,0,7,55,10,15,140
Jet Airways,Kolkata,Banglore,1,No info,158.27,6,5,0,20,0,9,20,800
IndiGo,Delhi,Cochin,1,No info,52.18,3,4,0,2,0,7,25,325
Jet Airways,Delhi,Cochin,1,In-flight meal not included,112.88,1,6,1,17,30,12,35,1145
Air Asia,Delhi,Cochin,1,No info,67.67,27,5,0,7,55,22,25,870
Jet Airways,Banglore,Delhi,1,No info,165.27,6,3,0,8,55,9,0,1445
IndiGo,Mumbai,Hyderabad,0,No info,74.74,3,3,1,16,55,18,25,90
Air India,Kolkata,Banglore,1,No info,116.85,24,5,0,17,30,20,25,1615
IndiGo,Chennai,Kolkata,0,No info,42.35,24,5,0,7,55,10,15,140
Jet Airways,Kolkata,Banglore,1,In-flight meal not included,119.28,1,5,0,14,5,22,35,510
Air India,Delhi,Cochin,2,No info,114.85,27,5,0,19,45,19,15,1410
Multiple carriers,Delhi,Cochin,1,No info,147.15,27,6,0,17,30,1,30,480
Air India,Delhi,Cochin,2,No info,150.66,18,5,1,12,55,19,15,1820
IndiGo,Banglore,Delhi,0,No info,43.37,3,6,0,0,25,3,15,170
Air India,Banglore,Delhi,2,No info,89.25,24,3,1,17,0,22,55,1795
SpiceJet,Delhi,Cochin,1,No info,61.41,24,6,0,6,5,11,20,315
Jet Airways,Banglore,Delhi,1,No info,151.99,12,3,0,16,55,8,15,920
Multiple carriers,Delhi,Cochin,1,No info,76.48,27,3,0,12,50,19,15,385
Multiple carriers,Delhi,Cochin,1,No info,73.01,27,3,0,10,20,21,0,640
IndiGo,Kolkata,Banglore,0,No info,45.91,3,4,0,9,35,12,20,165
Air India,Delhi,Cochin,2,No info,89.54,21,3,0,9,45,9,25,1420
Jet Airways,Banglore,Delhi,1,No info,151.99,12,3,0,7,0,23,0,960
Jet Airways,Delhi,Cochin,1,In-flight meal not included,112.88,6,6,0,9,0,19,0,600
IndiGo,Delhi,Cochin,1,No info,71.46,18,5,1,15,10,20,0,290
IndiGo,Delhi,Cochin,1,No info,111.23,15,6,1,23,30,4,35,305
Air India,Delhi,Cochin,2,No info,115.14,27,5,0,13,15,9,25,1210
IndiGo,Delhi,Cochin,1,No info,68.27,1,6,1,10,35,1,30,895
Air India,Kolkata,Banglore,2,No info,111.66,24,5,0,12,0,18,30,1830
IndiGo,Kolkata,Banglore,0,No info,52.84,12,6,0,15,15,17,45,150
